Protocol Type,syn_flag_number,syn_count,Srate,Weight,Min,Max,DHCP,psh_flag_number,HTTP,Predicted Attack Category
17.0,0.0,0.0,29912.244,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,1.0,1.83,9.965858,141.5,57.2,57.3,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,20509.863,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.02,115.62256,141.5,54.0,94.06,0.0,0.01,0.0,Normal
6.0,0.15,1.18,11.029983,141.5,66.2,73.7,0.0,0.32,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,295950.28,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
0.99,0.0,0.0,10.597084,141.5,42.0,44.7,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26561.049,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20213.33,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,56361.312,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15509.718,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,2.9982612,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,0.0,141.5,56.44,57.2,0.0,0.0,0.0,DDoS-SYN
6.11,0.0,0.0,109.0965,141.5,54.0,61.34,0.0,0.0,0.0,Normal
6.0,0.0,0.0,66576.26,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,152.46193,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.42,1.58,9.976145,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,26886.062,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.7340858,244.6,66.0,111.0,0.0,0.5,0.0,Normal
1.0,0.0,0.0,3.4591312,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,110.734856,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18976.275,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,882.6822,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2001.5767,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,64.165474,38.5,54.0,54.0,0.0,0.0,0.0,Recon-Scan
6.0,0.0,0.0,6.7137074,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,50.536423,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,4.0062985,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,92.841576,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,11933.748,141.5,50.0,67.4,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,45.322758,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,12178.045,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.39,1.34,21.029486,141.5,55.4,55.6,0.0,0.0,0.0,DDoS-SYN
6.0,0.26,2.25,7.938043,141.5,62.6,82.75,0.0,0.25,0.0,Normal
1.0,0.0,0.0,264.62073,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,76959.7,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.71,0.481077,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,17697.049,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.27,1.41,67.879715,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,15857.482,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.22,0.0,0.0,184.1155,141.5,54.47,95.7,0.0,0.0,0.0,Normal
6.0,1.0,1.57,18.942116,141.5,58.0,58.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,138.48083,38.5,104.0,322.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29082.137,141.5,50.0,54.4,0.0,0.0,0.0,DoS-UDP
6.0,1.0,1.0,972.3878,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,200.41258,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.05,1.54,9.701516,141.5,62.1,73.2,0.0,0.37,0.0,Normal
6.0,1.0,1.0,3.8161814,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,56.49824,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15300.382,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,9.2478075,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,22662.154,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.67,1.52,46.027874,141.5,54.72,56.97,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,26059.104,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18931.33,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,548.4275,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18221.182,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,70.23458,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.46,1.92,11.238935,141.5,54.8,55.53,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.0,33.633,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,87381.336,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,24856.586,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,22235.328,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.16,0.0,0.0,162.65103,141.5,42.0,53.03,0.0,0.0,0.0,Normal
1.0,0.0,0.0,64527.754,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,23970.094,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,28993.078,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,14649.016,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,139.59608,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,18928.188,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,8.426417,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,18826.547,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,3.958856,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,151.39232,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,1.3159531,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,71697.51,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.29,21.367737,141.5,55.12,55.6,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,133152.52,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,1.4876205,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,15.556526,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16590.47,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17031.95,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,11171.742,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19706.629,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15751.64,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,281079.97,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,85.5384,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19524.424,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.92,0.0,0.0,184.05421,141.5,45.75,73.6,0.0,0.06,0.0,Normal
6.0,0.0,0.0,4136.2646,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,22698.955,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15740.439,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,99864.38,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,94565.3,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,22930.115,141.5,50.0,51.75,0.0,0.0,0.0,DoS-UDP
16.36,0.0,0.0,17964.51,141.5,50.0,51.8,0.0,0.0,0.0,DDoS-UDP
1.16,0.0,0.0,151.7984,141.5,42.0,71.1,0.0,0.0,0.0,Normal
6.0,0.0,0.0,108.70827,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.21,2.02,10.095023,141.5,66.5,79.7,0.0,0.26,0.0,Normal
17.0,0.0,0.0,19710.81,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,185.24779,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26136.205,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,16465.41,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,161324.31,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,142179.8,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.11,0.69,1.72,9.39773,141.5,54.84,63.22,0.0,0.0,0.0,Normal
1.0,0.0,0.0,33.910538,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,163.54716,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.72,0.98,123.56648,141.5,54.0,54.7,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,55.4988,141.5,54.0,54.0,0.0,0.0,0.0,Normal
16.36,0.0,0.0,29555.447,141.5,50.0,52.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.53,1.16,5.2913294,141.5,54.1,55.38,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,86.02765,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,204.10239,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,20431.986,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,7.0771966,38.5,58.0,58.0,0.0,0.0,0.0,Recon-Scan
6.0,0.0,0.0,30.16541,141.5,54.0,54.0,0.0,0.0,0.0,Normal
8.2,0.0,0.0,0.9521286,244.6,54.0,134.8,0.0,0.3,0.0,Normal
17.0,0.0,0.0,25674.25,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
16.69,0.0,0.0,11011.006,141.5,50.0,52.2,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,23863.963,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.5,1.0,62.763542,141.5,54.4,55.75,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.10578102,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,7436.709,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.44,1.44,35.346878,141.5,55.03,56.3,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.5914354,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.11,0.0,0.0,85.1494,141.5,54.0,57.4,0.0,0.0,0.0,Normal
6.0,1.0,1.0,12.475825,141.5,54.0,54.0,0.0,0.0,0.01,DDoS-SYN
1.0,0.0,0.0,12.201523,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,157.2784,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21999.32,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,0.7037113,38.5,70.2,90.0,0.0,0.6,0.0,Normal
6.0,0.0,0.0,59.101917,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21148.723,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,65.51877,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,21076.904,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.21,1.87,8.929759,141.5,58.8,73.25,0.0,0.19,0.0,Normal
17.0,0.0,0.0,157584.45,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,27.560139,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,2.0,39.89717,141.5,58.0,58.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,13917.068,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.11,2.08,9.727026,141.5,55.03,72.6,0.0,0.05,0.0,Normal
6.0,0.84,1.16,43.749603,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,14379.04,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,1027.2677,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.7,0.79296356,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,16653.85,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18761.812,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18265.674,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,25554.033,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,21555.219,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,43464.29,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,22794.744,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,60.19818,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,73.23525,141.5,86.7,973.5,0.0,0.72,0.0,Normal
17.0,0.0,0.0,15856.683,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18902.021,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,70.485535,141.5,183.8,741.5,0.0,0.86,0.0,Normal
6.11,0.99,0.99,11.685112,141.5,54.1,151.6,0.0,0.0,0.0,Normal
17.0,0.0,0.0,11567.311,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.39853466,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.51,1.72,15.642149,141.5,54.84,55.7,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,39.9313,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,2.0,0.47204655,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.1,2.04,9.021867,141.5,61.28,77.9,0.0,0.29,0.0,Normal
6.0,0.0,0.0,0.74068165,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.5876229,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,39.27055,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21434.062,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,37.413235,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,68759.08,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,2.1083791,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,338282.28,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,162.08032,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,18.921879,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.16,0.0,0.0,161.06236,141.5,42.0,53.03,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2.9997587,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,60.62063,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,69327.336,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.51937294,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.0,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,167.52911,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,169.63226,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20236.25,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,25357.637,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,79.28801,141.5,129.2,1119.0,0.0,0.69,0.0,Normal
17.0,0.0,0.0,23728.463,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.85,1.47,6.795084,141.5,55.8,56.97,0.0,0.0,0.0,Normal
6.0,0.34,1.35,2.8411927,141.5,55.1,55.88,0.0,0.0,0.0,DDoS-SYN
6.0,0.0,0.0,0.6187986,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,71697.51,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.7105664,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.65,1.21,22.311216,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.54,0.65721774,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,14457.287,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,14746.426,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,90.63148,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,167.68831,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,71089.9,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.6147138,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,418.90677,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.66,1.08,15.399752,141.5,56.4,56.62,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,8.040765,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.7329969,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,29146.943,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,207690.33,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,57368.79,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,23029.227,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,43464.29,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,1.0,1.0,11.915905,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,145.0807,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,26796.174,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17526.7,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,696.2608,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,66576.26,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,2.6673024,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,19504.65,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
15.24,0.0,0.0,2067.0542,141.5,50.6,54.0,0.0,0.0,0.0,DoS-UDP
6.0,0.87,1.0,92.86852,141.5,56.0,57.12,0.0,0.0,0.0,DDoS-SYN
6.0,0.15,1.38,35.4473,141.5,54.53,54.88,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,21973.947,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,18312.5,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,4.4268107,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,11116.604,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,44.507744,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,20774.53,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,17597.727,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.0,0.0,58.62102,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,21472.725,141.5,50.0,110.1,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,26631.693,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.05,1.95,18.356298,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,0.99,1.0,4.300872,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,14214.164,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,290.0811,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,158.67973,141.5,42.0,42.6,0.0,0.0,0.0,Normal
6.0,0.0,0.0,28.981699,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,23968.71,141.5,50.0,198.8,0.0,0.0,0.0,DoS-UDP
17.0,0.0,0.0,27921.605,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,21447.934,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,322.78775,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16113.748,141.5,50.0,60.84,0.0,0.0,0.0,DDoS-UDP
6.0,0.7,0.7,1285.4135,141.5,55.72,56.75,0.0,0.0,0.0,DDoS-SYN
17.0,0.0,0.0,31667.18,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,4.00627,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,89.580696,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.16,0.0,0.0,144.10474,141.5,42.0,54.75,0.0,0.0,0.0,Normal
6.0,0.0,0.0,102.11066,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.06,78.31815,141.5,54.0,65.5,0.0,0.02,0.0,Normal
2.76,0.0,0.0,173.7035,141.5,150.9,296.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,162.12885,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,4758.1836,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,0.0,0.0,44384.168,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,1.0,2.0,0.5381018,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.57566994,141.5,54.0,54.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,57.30418,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,27062.035,141.5,50.0,50.0,0.0,0.0,0.0,DoS-UDP
6.0,1.0,1.0,5.3108993,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
6.0,1.0,1.0,1.2494783,141.5,54.0,54.0,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,5.462459,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.79,1.69,22.64651,141.5,55.6,55.97,0.0,0.0,0.0,DDoS-SYN
1.0,0.0,0.0,33288.13,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,45.352654,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,15604.437,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.11,0.0,0.0,96.5399,141.5,54.0,55.03,0.0,0.0,0.0,Normal
6.0,0.0,0.0,185.4665,141.5,54.0,54.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,16512.662,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,15854.69,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,20436.814,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19290.56,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
1.0,0.0,0.0,60787.016,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,45.2841,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,95325.09,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,17553.979,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,0.15,0.15,24834.447,141.5,58.66,77.06,0.0,0.25,0.0,Normal
17.0,0.0,0.0,17600.32,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
6.0,1.0,1.0,0.38887218,141.5,54.0,54.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,0.0,141.5,42.0,42.0,0.0,0.0,0.0,Normal
17.0,0.0,0.0,18866.102,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,19989.3,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
17.0,0.0,0.0,27906.53,141.5,50.0,111.8,0.0,0.0,0.0,DoS-UDP
1.0,0.0,0.0,25.178793,141.5,42.0,42.0,0.0,0.0,0.0,Normal
1.0,0.0,0.0,269.09283,141.5,42.0,42.0,0.0,0.0,0.0,Normal
6.0,0.0,0.0,0.56711334,141.5,54.0,58.2,0.0,0.01,0.0,Normal
17.0,0.0,0.0,12665.845,141.5,50.0,50.0,0.0,0.0,0.0,DDoS-UDP
